subid,tier
26371381,8
23444343,5
23224420,6
22961644,7
22281736,5
28116853,3
21487092,7
26102338,3
22639682,6
25405779,4
21403912,6
22649093,6
21851242,4
20963795,6
24139321,2
24745592,4
20660281,8
28996364,5
23977622,7
20379996,2
20720439,3
23546083,7
26822721,5
23952302,8
23648996,7
24365076,6
24074079,2
26044047,2
26832000,1
29057994,5
24539286,6
25555079,6
21434784,7
24670477,4
26053817,3
22517479,1
26686933,4
23793215,4
22784678,8
28202141,6
26809707,4
29323240,7
29723170,3
27181622,8
29211088,4
24388061,5
21093563,6
24973276,6
24743681,2
25115141,3
24183938,3
22024335,7
29965034,3
22681221,1
21872656,3
21410219,8
25559426,4
26394003,7
24302556,4
29926188,4
27061125,3
20784883,2
25573557,8
22095443,8
23565178,4
25328689,8
27124871,7
22919104,2
21060659,2
28168920,4
26064984,4
27479175,7
23160672,1
22220000,3
21543098,3
22483476,8
22247636,4
25212159,5
28626208,4
22343398,2
24325680,7
26575904,8
21023101,1
24250868,8
28435207,4
27624333,5
28059985,5
28575262,7
21183857,3
23943750,1
28256009,5
28663273,3
20346364,8
20859132,8
20062688,8
26056716,6
22612415,3
21651116,7
28933025,6
23623540,1
29248591,6
23970598,5
21067639,5
27227781,3
26832273,7
29590958,3
27476277,3
21829959,3
24895725,8
27118247,8
21610086,3
29997568,8
24258689,8
22979877,4
26262748,6
24728338,4
23628028,8
20324336,5
29361961,4
23574623,1
28400044,3
27868387,6
22872774,5
21060983,1
24895174,8
26422663,4
24635181,2
24478100,7
25333543,6
22372903,7
24102275,8
24206108,8
20705061,6
22569725,1
23976904,7
29129826,8
29247776,7
29550394,3
27928613,7
28381900,7
22551838,6
28231003,8
22137994,6
26572944,3
27810819,8
28481146,2
22858869,5
24965696,4
20815485,2
25504371,7
21184603,3
26382352,8
24457246,4
26558271,3
26604331,6
20666854,6
27963542,7
29961819,5
20724420,5
27362535,4
20196454,7
29445972,3
26917943,6
25411424,3
20683797,2
28435702,4
20145287,8
25382910,7
27152883,6
21184421,4
26464263,1
26087494,4
20823178,5
25939780,8
29289929,6
27671444,6
27745454,1
20171158,7
27886928,3
21190753,6
24978790,1
23305628,5
23483006,7
23345939,6
26080984,2
24500552,4
28404048,8
20407878,1
29342330,4
26386932,6
26486658,8
29376197,2
25555570,1
25891450,8
24438382,1
28683456,1
23257307,2
28174552,4
27181172,7
27546742,8
24486813,7
21087304,7
25112320,4
20542678,6
25832126,7
26282628,8
26655076,8
21596220,8
24964396,8
25141487,8
21479996,8
25997741,5
25857380,6
27814784,2
26701001,7
22348627,7
29375757,5
21838483,1
20405666,4
27096017,1
28289549,7
23853247,1
27164847,8
24011617,7
27966743,7
20075047,1
26001325,3
27349292,8
25234048,3
23703004,4
24667789,3
23111382,1
24657231,8
27926745,8
28952689,2
27147099,5
29582003,7
24439737,6
27210279,3
20252712,4
27568579,1
28406046,8
20937070,7
24786900,2
23563865,2
26524317,6
24139796,4
22287024,1
23496810,2
27255882,4
29905879,8
21135495,6
21695256,2
29852794,5
23294995,6
29753691,7
20634243,8
20046753,4
26819940,7
26737274,5
25669120,5
29439430,8
26208884,8
21154849,7
25642033,4
28990068,8
26833507,3
29283251,7
26721855,1
21359474,7
22463389,3
20206789,5
27777625,8
25393656,3
27274715,7
27866799,7
26592187,7
20461692,4
25644110,7
20345194,5
20706307,3
27537039,2
25955371,8
27397951,1
29349117,6
28780693,4
27111198,4
25039386,3
20623052,3
25110010,7
23688165,6
29908300,2
29310658,3
22843099,4
20079301,7
20192719,8
24352463,8
29292772,3
22240140,6
22342717,2
24574402,1
21112308,4
29819785,5
23847517,8
24690892,1
26634766,8
21164987,4
20195693,7
27468177,5
21799288,6
21489867,7
24027576,3
25752686,7
21892218,2
27813201,1
27934061,5
22052596,6
22494909,6
29326888,5
20136727,4
22824904,5
22565776,7
27089673,8
23103068,4
29279285,6
29700033,2
26522464,2
24814152,6
20992100,7
27472576,6
27295689,5
26531866,3
29532524,4
23450554,8
20217765,8
23245249,8
29010193,6
29640763,3
21553394,8
23771198,6
26151389,5
29436730,8
20340602,7
28141105,8
27020671,7
27232524,4
23994943,8
23630817,7
20323100,7
29837324,6
29780540,6
27871857,8
22631211,4
28904713,6
21951072,7
25420672,6
23271833,7
26602630,8
21642178,2
20178671,2
20196378,6
26470192,4
28905005,5
25788890,6
26611321,6
29134244,8
26178548,8
24183778,7
29210395,6
26667459,8
29750898,3
21670456,2
29366375,3
25558247,6
25470335,6
26126585,8
26135406,4
25200506,4
25666838,2
21411636,5
26477327,2
29210532,5
20054047,2
29109997,6
25764031,8
29041926,3
21786461,4
22827967,4
24289119,6
22834328,3
27881292,8
29886868,5
29453425,5
22040232,1
22813120,4
25848076,3
27341840,6
28276185,6
26532585,1
25302471,5
24344816,4
25995293,8
26226530,7
29221410,6
21856515,4
22528783,8
27864477,7
27979771,1
20402625,8
21915090,1
23575938,2
24140814,4
23580909,6
20017088,8
27928460,7
29310733,8
22861913,8
27296559,7
27574768,8
23117602,3
22009320,7
25866280,6
23238867,8
23235613,5
27388904,8
27560978,4
26018038,5
24695041,7
27956326,6
27470342,1
21066110,7
29303783,4
29027352,7
27050133,3
25453012,7
22336597,1
22386680,4
22638931,6
24531735,8
29714760,6
28354515,5
27091733,8
29553563,5
28349904,6
28480230,2
27040103,7
24768131,1
29834140,3
20772887,1
26753621,6
23305955,5
28705940,6
21455164,3
22472771,8
27788745,8
28773965,1
24698007,8
21619538,1
23429853,1
28232012,1
24202598,6
20285488,5
28815679,5
23984693,8
24923862,8
27732173,3
28193581,6
29050657,3
22519817,6
26918599,6
26771616,2
28243560,8
23286306,3
23609055,7
28978762,5
20002214,4
23236010,7
28222459,8
21417754,3
26626925,5
25514134,6
27558030,8
21812251,4
28329372,6
28113160,8
21893424,7
21718707,7
22798185,1
25790719,2
25531126,5
22715433,5
28907192,1
24468159,7
20238593,2
22973918,4
24587580,7
27839074,4
24789818,3
20027568,6
26622124,4
24348146,3
26754567,6
20854305,5
24059502,5
29247792,8
22903155,1
29389940,4
21398614,8
23200492,5
28422812,6
29183735,2
25241176,2
27173103,6
22524726,2
29904917,6
26778904,2
24892927,4
23903399,2
26920437,6
26341682,4
25165448,7
24161820,5
28230012,2
20499750,7
24986815,4
23086626,7
21021659,4
26992563,5
25428257,4
23580836,3
21458242,2
24666696,5
22125429,7
22423458,7
26889797,5
27392392,7
29793452,2
25100100,1
21145131,8
22182577,3
24700466,3
25859669,7
27680221,2
24517615,3
21706296,1
25607607,2
28444494,4
21658939,1
20937910,8
21902984,7
24357508,4
23921259,8
27108199,8
29271575,6
27183937,8
27804374,3
28374746,3
21263468,7
22145894,7
21196501,4
29908979,6
21599085,5
25147848,8
26271223,5
28413483,1
22563419,1
20868233,7
20879287,3
20225912,8
21436949,6
23415591,4
22536895,6
26245773,6
21535566,1
24133124,4
21628449,1
21199651,8
24800286,1
21555066,7
28432043,8
21515291,8
20596222,2
22131970,1
23057175,6
25588101,4
25009520,4
23480370,6
24963938,8
29680054,7
21730139,6
25262459,5
21807098,1
24670613,2
28086589,4
27115324,5
24381740,1
24884481,3
26073449,7
22405227,2
22775758,4
20474817,6
27284239,4
28788691,4
24711172,7
29441460,4
23549355,4
29310226,4
20831589,4
21868377,3
22613248,1
20375225,7
28724094,7
27212550,3
24101017,7
27654409,6
23154925,4
29680803,4
20859223,4
24429550,8
29337092,1
20647500,4
22321934,8
26528821,2
21111167,6
28224636,7
22698674,2
26142271,8
21712309,1
20904347,8
28645040,7
23433298,4
25889933,7
26875777,8
26827843,8
27305282,7
25856230,5
24125898,3
25056706,5
23024716,5
21574425,6
27831433,8
22199539,7
22457873,6
27614474,6
21890093,6
23133663,1
24190149,5
20076845,2
24209112,2
21696846,7
24511231,6
29965110,7
21322900,2
26276896,2
24747856,8
28844219,2
26610367,8
26170674,1
22754621,7
23783925,6
27003217,1
28108920,6
26919876,8
22598187,6
28541131,6
25153130,6
23564890,6
29994406,6
24267102,5
24995616,2
25384250,6
24196026,8
23596381,1
22996572,1
28097182,8
22737968,1
22782673,8
20563179,8
25018586,6
25862961,5
20332809,5
29918826,4
24406598,5
25697050,7
24314781,8
24497168,8
25825761,8
28150057,3
27146638,7
20704015,6
28238966,8
24864884,4
23896515,7
26734100,8
26724100,5
24833295,6
29119245,1
27344331,8
21999847,1
26134620,3
22261779,5
26644552,6
21466125,2
21060960,4
21396359,8
25199868,7
27781578,8
28725704,1
21267025,8
25859418,3
23856532,6
25532471,6
26105827,8
27111244,6
20651898,6
26304204,2
28895374,1
29354170,7
24260849,3
29654227,2
20454103,1
24886746,1
29692940,3
27880766,6
26171675,4
24036367,4
27762726,7
23548431,6
26635520,5
24718771,8
23357114,5
24228640,8
24380923,8
21725620,3
23014629,5
25549754,6
27958168,4
22919948,3
29041282,5
24712298,1
22016934,6
29729461,4
26503559,8
21077397,7
28130819,1
29031914,2
24832921,4
25935001,4
20458929,5
28621304,6
22709860,1
21589363,8
29487667,5
24872969,4
28738918,2
22950806,6
26039397,2
20330996,2
25913159,6
20731487,4
24091039,1
27508948,8
25863331,1
28163361,2
26405673,8
24486256,1
21871805,4
29936318,1
22209461,5
29580217,7
25594304,4
21172661,6
20431806,1
23746657,4
25840131,7
26006745,8
25008269,8
26514296,1
23659628,1
29122041,8
22656844,8
29084066,6
20067068,1
27829687,4
28137932,4
24386217,5
23327943,8
25338640,8
23418676,5
28520949,8
27398927,8
28229639,7
25166325,3
22711842,6
25556077,7
24973198,8
27168871,8
24770563,3
28821464,4
20782140,4
23094513,6
26995081,3
23543335,7
24769251,4
29857688,8
22089218,8
23067385,8
21708828,4
27011880,6
27852345,2
21394242,4
25915915,1
23671202,8
24042449,7
20900540,4
26995050,6
26557222,2
24286995,5
27566109,8
23409366,7
28282161,5
29969897,1
21762304,5
26861205,8
22337417,4
27334198,7
26093482,6
26833595,2
20079843,7
26883203,8
26845935,2
26513786,7
26816850,1
21682505,7
29557006,5
24129889,7
27170256,8
26189631,8
27630287,8
24660658,7
20642181,8
29553160,6
27440333,8
27882984,7
23605727,4
23884832,8
28546036,4
22937914,3
26357084,4
24851746,3
26605042,1
21109281,6
26794279,3
27713575,2
28409476,7
23739092,1
21452641,7
20412023,8
25678037,2
27726216,1
21406345,2
25694029,5
27539388,6
24980107,6
27788872,1
28753082,5
23970881,3
26681133,5
22850079,8
28596285,4
29815831,5
28932273,3
23411231,3
22766002,4
26695597,4
26500966,7
21727132,1
23541715,7
21257088,4
27259613,5
20311763,8
28290594,2
21668147,2
22437794,7
20870607,7
24557518,5
29365731,1
24199003,8
22075313,1
29077875,7
26956190,2
29632647,2
20382587,7
25801410,7
28439236,6
28894849,3
27588232,6
23430038,6
23302264,8
22043559,8
22985126,6
21938601,6
29460480,7
26115158,2
29337800,5
20668139,7
22945433,3
24330890,3
25913997,3
28417508,5
22048260,8
24368878,8
21392201,4
22198560,8
25088247,8
28352620,7
28777186,1
25854401,5
20704902,3
22022772,6
27412228,1
25048095,7
21812095,1
28696763,1
26198413,4
25929518,6
22038138,8
27596322,7
20986761,5
26078699,8
22865424,8
28539654,2
22730283,6
28128217,5
20121028,7
22815674,8
21594520,4
25510867,4
22207927,2
28224593,8
26404228,1
23961077,8
24360288,4
22648614,3
24188671,8
24065264,8
29351137,6
26654010,1
20471633,1
27127838,6
29008393,3
29925560,7
24399152,5
27742128,5
20252976,2
21802869,3
24520101,8
29607393,8
21975050,3
26499150,8
27555416,7
29031544,8
20236006,7
22676234,8
26053738,5
20097355,3
23956207,4
22862428,4
25952667,2
23473676,2
22130640,3
28237693,5
25660363,5
20756646,4
29773106,4
26501823,5
23904913,2
20513009,1
23239159,3
23776160,6
28133606,4
24886901,4
28473481,5
24050022,6
20030364,7
23765154,8
24906107,6
24226570,6
27122493,1
23181828,5
21768476,4
28136635,6
20634934,8
21860439,3
28464164,8
26722605,3
29429182,4
27719128,2
25197039,6
29467428,5
22271651,1
20766594,8
29606310,8
23319410,6
20817010,2
25787993,6
21949111,3
22017049,4
24281180,5
29958552,8
26525108,3
23618583,8
27182742,2
22019606,1
24959634,5
27155183,8
22175012,6
23486401,5
27373835,8
25385589,5
28485252,7
25839286,8
26700733,2
29208364,2
29490822,4
23628578,6
24296166,5
20381017,1
21433507,6
28056024,7
26754437,4
28647178,7
23025248,8
26105745,4
24405684,2
20996163,6
23633360,8
23535331,3
23932032,7
23360170,8
27588565,5
20414001,1
20210180,3
23294473,4
28395548,1
24578279,3
26611816,5
22877757,8
27608683,8
27350514,1
21142490,8
26508464,3
21280109,8
22197231,6
26146920,8
29505483,4
20300159,3
29519858,2
23175540,5
29141656,6
28762398,1
24481795,8
25429657,8
24561323,7
27363135,8
27544626,6
26198191,6
27946785,6
28029016,3
23878679,6
29833840,5
20029366,4
28290573,8
21839416,8
24966697,1
29862217,2
28633406,4
20305091,2
22917761,6
21861297,5
24840216,4
26303863,3
22405294,5
21497269,6
23834067,8
24345703,8
27126177,2
21059462,8
29220819,7
24774547,4
21440949,7
25971812,1
21081617,6
27098981,2
24596051,7
26474115,3
26506101,7
24575871,7
21347834,8
24033802,1
20416066,4
25783814,3
25247306,7
28011749,8
23429439,1
22973712,8
24138326,4
25470169,1
29210152,6
26132506,4
29522963,3
24058971,5
29441511,7
26157718,5
29493809,8
29957720,4
29606180,2
20013473,1
24571726,6
24490070,7
27553408,7
22467552,4
26226638,3
24575237,2
23863293,7
28119240,1
26368599,5
21033290,5
28210835,1
20554189,8
27225965,3
28774734,8
29063824,1
23779626,7
21796498,5
29947073,8
27791103,8
26121437,1
27147761,7
24636531,7
20712661,4
21693825,1
27806679,7
22058848,8
23483380,6
24843328,5
29751288,2
29729442,5
28755354,7
24654623,7
29033686,7
23744185,1
24861334,6
29419089,5
23407322,8
27370817,7
29727621,2
28852222,8
28883356,8
27803113,4
29305211,6
29879929,8
25120336,5
22240679,7
22200809,4
26793844,2
22732493,6
23568588,6
22204851,2
24103568,8
29623255,7
26448950,6
20701757,6
22040323,5
22787280,7
21891723,4
29163854,6
28990627,5
20708667,1
27012187,8
26080098,3
28125563,8
27732083,7
22648153,7
29976064,6
22906339,7
21317964,6
22578774,1
24280618,2
23135615,4
29254830,6
23062935,8
27466742,5
21000238,8
21716273,1
20984968,8
28851915,3
28957395,8
22226004,5
23044965,4
21704908,2
21213920,4
23358791,2
25873981,1
23735032,5
27185633,1
27409774,7
20736927,3
28031431,5
24664839,7
20351882,8
28986674,8
24463682,8
21810841,7
29266695,2
24230259,6
23989540,1
28344604,5
22099460,8
28600162,4
27271266,1
23686422,8
24477666,6
25357513,8
29920961,7
28263055,7
29464141,8
20072400,4
27584866,8
22531859,8
24981885,8
29821258,8
24437033,5
27316756,4
27715522,1
24719318,8
27329537,1
29764951,1
23293131,7
23669234,6
29100907,1
26296547,8
27138451,7
25431459,7
26892028,2
22564539,6
24629909,6
27216004,6
28526969,5
27584782,3
23470258,1
28145555,4
25930295,6
24968608,5
28354509,3
28591196,8
28679296,3
20484879,3
21425805,2
29512457,6
27201741,3
26690340,1
28895199,8
24020290,5
21091831,6
29097509,7
26334892,1
29484311,7
24651856,6
20691036,3
23520975,6
21178100,8
28447120,7
29343331,1
27008994,7
22740148,8
25882215,6
21952164,1
22659452,2
24034573,8
26432139,5
27224953,6
27433334,7
27384213,7
28235347,6
21372524,7
29420686,6
24201076,2
26734839,7
20597730,6
20073892,4
22024266,8
25593472,6
25324979,4
23723708,8
29894781,7
20737384,5
28563604,4
21609532,5
28699912,1
27416093,4
27104520,8
24104373,1
21470382,8
28541584,6
26123640,1
23318865,4
20727204,2
20684398,5
24455519,6
23335346,1
28127959,7
26667794,5
21518517,2
23041473,2
24293512,5
20307200,5
24241646,8
21813726,1
21758062,8
25258308,3
24128489,8
23019228,5
20583117,3
29407288,4
28281559,3
26169370,7
26857976,6
23411285,6
27520956,6
22382693,7
23540540,6
21986296,1
20085887,6
26004431,6
20043479,7
20881923,4
23220703,5
26422390,1
27909327,1
20998129,8
24753618,7
22708193,5
29186051,4
22385855,4
21082803,1
23836027,4
21612791,2
25147887,1
21689105,3
29782744,7
25873095,7
25230456,7
29144874,1
27426456,5
29450435,1
26198509,8
21191150,4
21828634,3
21002443,7
27810414,2
21457774,1
22471244,6
23507008,2
29536502,7
23045366,3
25849078,6
28594977,1
21179611,4
22802998,4
23225886,8
25884093,4
22233460,4
21207976,6
24038817,3
29648052,8
29205388,8
21764477,5
25937068,4
23300838,1
28602810,5
22522990,5
25413939,5
27056714,1
28183756,8
22148127,5
28709819,1
28485619,8
22246473,5
29999509,8
20962853,5
25414601,8
24174682,3
24078474,2
27286342,4
22770704,8
28283124,7
21417554,2
21249404,4
28739757,4
22256624,7
29680159,7
22169378,5
27143899,7
23888067,2
25869116,8
21884441,3
21285490,1
27291448,6
26815160,8
26937122,7
29500444,5
28169351,8
27766777,7
20549880,1
20954815,7
20329641,2
24158526,6
20899849,3
26699015,1
23271904,8
25514012,8
20576561,6
24067527,4
29297615,4
23557603,8
26395844,1
28210469,6
27754469,4
27979852,8
20385627,6
24882755,1
25415438,4
24160524,8
29707006,5
26609011,8
25107724,7
25040854,1
23929850,2
20404111,7
25103309,8
20736257,5
27583574,7
28187309,8
26256145,8
25023528,4
24676125,1
21553586,2
20117571,4
29776345,7
27782703,8
21661028,3
20801338,6
28509471,2
20867774,1
21545274,7
25609701,4
21495668,4
22885222,6
21064092,7
25773751,4
21672590,6
21870747,2
24351005,8
22585949,4
20554082,8
22581112,1
22858799,6
27164624,5
28319089,6
27851650,5
27031363,8
23246467,8
24234400,1
25028559,5
28989433,7
25550515,4
29362427,6
23409496,8
22102471,4
27095485,8
29430956,4
29818934,5
25857674,6
29848449,7
28738678,7
23778879,8
29593073,5
22959272,7
27317928,5
26873103,5
24513046,5
27638725,8
20450731,3
22814619,8
25648903,5
24591733,6
28633232,4
20828676,5
24308053,8
21158671,7
29516303,6
24566576,1
21667828,2
22584679,2
26556913,4
22222710,7
22144115,2
25854544,1
28995484,1
25843726,8
27732537,8
22229792,2
23034678,5
21970467,2
26676462,4
27401895,4
28927962,1
24931632,1
20479820,8
21838340,8
25043727,3
23167242,8
29277694,6
29247434,8
20907232,3
23394673,8
23069987,3
27420283,8
28929177,5
28149110,3
24527462,3
21047422,6
26279999,7
26855673,8
20234844,1
25809705,8
24591751,8
21184701,6
26094094,1
24300318,7
25461472,2
20503580,6
23785316,5
26115446,7
21250577,5
28449379,5
28521180,4
29477450,6
27187109,3
27200362,3
21540853,4
20542598,8
28817855,7
21478745,2
25915215,3
23852377,1
25567390,6
26495769,8
28692276,1
26431393,3
27507889,4
28232206,1
24562714,4
28684054,8
22104353,3
25451610,8
28272164,5
23735794,4
26605041,4
25734197,3
26660541,8
27931809,4
20719646,6
24235615,5
25359424,5
25039266,7
23667932,6
23265963,4
25128326,8
22687788,4
23214088,7
24383909,8
27106811,6
21720612,7
24160202,4
29118624,7
25752837,6
20751361,2
21270889,7
28572234,8
21824345,6
23782796,6
20450474,3
20873966,8
29309800,2
26764334,7
28025555,7
26400013,7
28595781,1
26367986,4
23898742,7
22609940,1
22940352,7
25057229,6
22877943,7
24586243,7
21332054,4
29435545,2
21657701,1
23649228,1
25039049,6
29689084,8
20430709,8
25633416,6
22179564,3
29491852,6
27729521,4
27256127,5
22316576,8
23079569,8
27702682,4
29938404,4
24708274,5
27435433,4
27153910,8
25005773,5
29758752,3
25174965,5
28387657,4
23359158,6
29527883,3
20728364,8
22013131,4
22204486,8
26432425,7
26109089,6
26408202,8
28334641,3
23347211,2
28683937,7
23043757,5
22306178,3
28004331,2
28314683,5
26041468,1
20712775,3
25647182,5
20714089,4
23575074,4
25547563,6
27742872,6
29173156,4
23877323,2
27814689,8
29138616,8
29964773,8
24028676,8
20584757,6
22722560,1
27327131,3
24015546,6
28197155,4
22352689,6
21906313,4
21524909,8
28824072,6
28947404,1
21098376,4
21007979,1
29420378,1
24309775,4
23487806,6
23599902,6
22924425,5
25440082,6
21179385,2
23489701,8
23216898,7
24389229,8
22486150,4
25040522,5
23650336,5
20660706,8
28537102,8
24579836,5
28761344,1
28594816,4
22653137,8
23386677,7
23537463,5
24627878,7
28684761,8
22212587,1
25620916,4
26753557,3
27599247,4
29251638,5
26573752,5
26309462,8
25822653,6
21893832,4
20697612,4
26535719,5
20073361,6
25084884,4
24266485,2
23746611,5
25146250,8
20758201,8
26599794,4
25732371,4
25680515,5
27964618,8
26982854,5
26630032,7
29242599,5
20384421,4
23336193,8
28467202,6
23715789,3
26634210,5
24920012,8
26283985,4
22069312,6
27661808,5
25181824,7
29212195,7
21978819,7
22463501,8
25449297,5
25319646,4
21041481,8
25855357,5
26731415,6
21205099,6
23930662,8
29523555,6
27377327,4
28308507,5
23886301,6
22297801,7
21158188,2
29949327,6
24951107,7
28495820,4
20902960,6
29598058,2
26901125,4
29766711,7
22669554,7
24286021,7
24083554,8
26994921,8
26053159,6
29711903,8
27535330,3
29814053,7
27423756,8
22415337,4
20531369,8
